"result_@id","result_@score","result_info_authors_author_@pid","result_info_authors_author_text","result_info_doi","result_info_ee","result_info_key","result_info_number","result_info_pages","result_info_publisher","result_info_title","result_info_type","result_info_url","result_info_venue","result_info_volume","result_info_year","result_url"
"631711","2","21/3221","Kostas Marias","10.1109/IST.2018.8577128","https://doi.org/10.1109/IST.2018.8577128","conf/ist/KontopodisMSTNP18","","1-6","","DCE-MRI radiomics features for predicting breast cancer neoadjuvant therapy response.","Conference and Workshop Papers","https://dblp.org/rec/conf/ist/KontopodisMSTNP18","IST","","2018","URL#631711"
"632628","2","81/6439","Waqar Haque","10.1109/CYBERMATICS_2018.2018.00172","https://doi.org/10.1109/Cybermatics_2018.2018.00172","conf/ithings/BajajH18","","909-915","","Visualization and Analysis of Breast Cancer Data.","Conference and Workshop Papers","https://dblp.org/rec/conf/ithings/BajajH18","iThings/GreenCom/CPSCom/SmartData","","2018","URL#632628"
"632895","2","95/9444","Damian Borys","10.1007/978-3-319-91211-0_13","https://doi.org/10.1007/978-3-319-91211-0_13","conf/itib/BzowskiDPPB18","","150-159","","Rigid and Non-rigid Registration Algorithm Evaluation in MRI for Breast Cancer Therapy Monitoring.","Conference and Workshop Papers","https://dblp.org/rec/conf/itib/BzowskiDPPB18","ITIB","","2018","URL#632895"
"632896","2","151/8709","Agnieszka Duraj","10.1007/978-3-319-91211-0_6","https://doi.org/10.1007/978-3-319-91211-0_6","conf/itib/ChomatekD18","","64-76","","Efficient Genetic Algorithm for Breast Cancer Diagnosis.","Conference and Workshop Papers","https://dblp.org/rec/conf/itib/ChomatekD18","ITIB","","2018","URL#632896"
"635200","2","217/7494","Jerzy Litniewski","10.1007/978-3-319-78759-6_18","https://doi.org/10.1007/978-3-319-78759-6_18","conf/iwbbio/KlimondaDPKL18","","186-197","","Quantitative Ultrasound of Tumor Surrounding Tissue for Enhancement of Breast Cancer Diagnosis.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/KlimondaDPKL18","IWBBIO","","2018","URL#635200"
"635202","2","55/2752","Roman Monczak","10.1007/978-3-319-78759-6_15","https://doi.org/10.1007/978-3-319-78759-6_15","conf/iwbbio/KowalSKM18","","151-162","","Stochastic Geometry for Automatic Assessment of Ki-67 Index in Breast Cancer Preparations.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/KowalSKM18","IWBBIO","","2018","URL#635202"
"635232","2","07/5845","Julio Ortega","10.1007/978-3-319-78759-6_26","https://doi.org/10.1007/978-3-319-78759-6_26","conf/iwbbio/Sanchez-Morillo18","","276-286","","Classification of Breast Cancer Histopathological Images Using KAZE Features.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/Sanchez-Morillo18","IWBBIO","","2018","URL#635232"
"635236","2","62/300","Alioune Ngom","10.1007/978-3-319-78723-7_14","https://doi.org/10.1007/978-3-319-78723-7_14","conf/iwbbio/TablAREN18","","166-176","","Identification of the Treatment Survivability Gene Biomarkers of Breast Cancer Patients via a Tree-Based Approach.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/TablAREN18","IWBBIO","","2018","URL#635236"
"635265","2","55/285","Shigeru Nawano","10.1117/12.2315790","https://doi.org/10.1117/12.2315790","conf/iwbi/AbeTNKN18","","1071817","","Creation of new artificial calcification shadows for breast cancer and verification of effectiveness of CAD development technique that uses no actual cases.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/AbeTNKN18","IWBI","","2018","URL#635265"
"635285","2","132/4675","Patrick C. Brennan","10.1117/12.2318321","https://doi.org/10.1117/12.2318321","conf/iwbi/GandomkarELETTW18","","1071804","","Detection of the abnormal gist in the prior mammograms even with no overt sign of breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/GandomkarELETTW18","IWBI","","2018","URL#635285"
"635288","2","l/MurrayHLoew","Murray H. Loew","10.1117/12.2318100","https://doi.org/10.1117/12.2318100","conf/iwbi/GuanL18","","107180X","","Breast cancer detection using synthetic mammograms from generative adversarial networks in convolutional neural networks.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/GuanL18","IWBI","","2018","URL#635288"
"635294","2","33/4129","Susan M. Astley","10.1117/12.2318464","https://doi.org/10.1117/12.2318464","conf/iwbi/IonescuFBHHBCEA18","","107180D","","Using a convolutional neural network to predict readers&apos; estimates of mammographic density for breast cancer risk assessment.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/IonescuFBHHBCEA18","IWBI","","2018","URL#635294"
"635298","2","78/6661","Kevin Clark","10.1117/12.2316613","https://doi.org/10.1117/12.2316613","conf/iwbi/LeeBC18","","107181E","","Deep learning and color variability in breast cancer histopathological images - a preliminary study.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/LeeBC18","IWBI","","2018","URL#635298"
"635300","2","132/4675","Patrick C. Brennan","10.1117/12.2316498","https://doi.org/10.1117/12.2316498","conf/iwbi/LewisGBTPDTHPLB18","","107181P","","Towards clinic-friendly solutions for patient trials in breast cancer phase contrast imaging.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/LewisGBTPDTHPLB18","IWBI","","2018","URL#635300"
"635304","2","k/PaulEKinahan","Paul E. Kinahan","10.1117/12.2318419","https://doi.org/10.1117/12.2318419","conf/iwbi/MacDonaldHZPDDM18","","107180M","","The PET/X dedicated breast-PET scanner for optimizing cancer therapy.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/MacDonaldHZPDDM18","IWBI","","2018","URL#635304"
"635315","2","137/8733","Ritse M. Mann","10.1117/12.2317937","https://doi.org/10.1117/12.2317937","conf/iwbi/Rodriguez-RuizM18","","1071803","","Can radiologists improve their breast cancer detection in mammography when using a deep learning based computer system as decision support?","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/Rodriguez-RuizM18","IWBI","","2018","URL#635315"
"635333","2","69/4501","Georgia D. Tourassi","10.1117/12.2318508","https://doi.org/10.1117/12.2318508","conf/iwbi/YoonRAT18","","107181H","","Deep radiogenomics for predicting clinical phenotypes in invasive breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/YoonRAT18","IWBI","","2018","URL#635333"
"635336","2","48/5700","Jun Shen","10.1117/12.2318323","https://doi.org/10.1117/12.2318323","conf/iwbi/ZengZZZZX0LS18","","1071815","","Metastatic breast cancer - characterization of axillary sentinel lymph node (SLN) on the preoperative spectral CT.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbi/ZengZZZZX0LS18","IWBI","","2018","URL#635336"
"636150","2","52/1532","Mustafa E. Kamasak","10.1109/IWSSIP.2018.8439184","https://doi.org/10.1109/IWSSIP.2018.8439184","conf/iwssip/RazaviKSCCHAK18","","1-5","","An Automated and Accurate Methodology to Assess Ki-67 Labeling Index of Immunohistochemical Staining Images of Breast Cancer Tissues.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwssip/RazaviKSCCHAK18","IWSSIP","","2018","URL#636150"
"638742","2","04/0","Francisco Herrera","10.1145/3230905.3230940","https://doi.org/10.1145/3230905.3230940","conf/lopal/BenhammouTAH18","","47:1-47:6","","A first study exploring the performance of the state-of-the art CNN model in the problem of breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/lopal/BenhammouTAH18","LOPAL","","2018","URL#638742"
"640851","2","80/9162","Daniele Regge","10.1109/MEMEA.2018.8438698","https://doi.org/10.1109/MeMeA.2018.8438698","conf/memea/RosatiGBMGR18","","1-5","","Correlation based Feature Selection impact on the classification of breast cancer patients response to neoadjuvant chemotherapy.","Conference and Workshop Papers","https://dblp.org/rec/conf/memea/RosatiGBMGR18","MeMeA","","2018","URL#640851"
"640859","2","12/1592","Hassan M. Elkamchouchi","10.1109/MEMEA.2018.8438650","https://doi.org/10.1109/MeMeA.2018.8438650","conf/memea/SalamaEE18","","1-5","","An Improved Approach for Computer-Aided Diagnosis of Breast Cancer in Digital Mammography.","Conference and Workshop Papers","https://dblp.org/rec/conf/memea/SalamaEE18","MeMeA","","2018","URL#640859"
"641537","2","92/4806","Anke Meyer-Baese","10.1117/12.2293858","https://doi.org/10.1117/12.2293858","conf/mibam/TahmassebiPWHBM18","","1057818","","Determining the importance of parameters extracted from multi-parametric MRI in the early prediction of the response to neo-adjuvant chemotherapy in breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/mibam/TahmassebiPWHBM18","Medical Imaging - Biomedical Applications in Molecular, Structural, and Functional Imaging","","2018","URL#641537"
"641557","2","62/6533-1","Bin Zheng 0001","10.1117/12.2287556","https://doi.org/10.1117/12.2287556","conf/micad/AghaeiDHSPLZ18","","105753N","","Applying a new mammographic imaging marker to predict breast cancer risk.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/AghaeiDHSPLZ18","Medical Imaging - Computer-Aided Diagnosis","","2018","URL#641557"
"641590","2","62/6533-1","Bin Zheng 0001","10.1117/12.2293361","https://doi.org/10.1117/12.2293361","conf/micad/HeidariKDQZ18","","105750P","","Improving performance of breast cancer risk prediction using a new CAD-based region segmentation scheme.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/HeidariKDQZ18","Medical Imaging - Computer-Aided Diagnosis","","2018","URL#641590"
"641597","2","45/2191","Despina Kontos","10.1117/12.2293720","https://doi.org/10.1117/12.2293720","conf/micad/JahaniCHWPDK18","","105752S","","Deformable image registration as a tool to improve survival prediction after neoadjuvant chemotherapy for breast cancer - results from the ACRIN 6657/I-SPY-1 trial.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/JahaniCHWPDK18","Medical Imaging - Computer-Aided Diagnosis","","2018","URL#641597"
"641613","2","58/6307","Gustavo K. Rohde","10.1117/12.2293541","https://doi.org/10.1117/12.2293541","conf/micad/LeeNR18","","1057508","","Detecting mammographically-occult cancer in women with dense breasts using Radon Cumulative Distribution Transform - a preliminary analysis.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/LeeNR18","Medical Imaging - Computer-Aided Diagnosis","","2018","URL#641613"
"641615","2","23/2251","Maryellen L. Giger","10.1117/12.2294536","https://doi.org/10.1117/12.2294536","conf/micad/LiMLLG18","","105750S","","Deep learning in breast cancer risk assessment - evaluation of fine-tuned convolutional neural networks on a clinical dataset of FFDMs.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/LiMLLG18","Medical Imaging - Computer-Aided Diagnosis","","2018","URL#641615"
"641629","2","62/6533-1","Bin Zheng 0001","10.1117/12.2291527","https://doi.org/10.1117/12.2291527","conf/micad/Mirniaharikandehei18","","105753F","","Applying a CAD-generated imaging marker to assess short-term breast cancer risk.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/Mirniaharikandehei18","Medical Imaging - Computer-Aided Diagnosis","","2018","URL#641629"
"641679","2","23/2251","Maryellen L. Giger","10.1117/12.2293764","https://doi.org/10.1117/12.2293764","conf/micad/WhitneyDEPG18","","105750A","","Robustness of radiomic breast features of benign lesions and luminal A cancers across MR magnet strengths.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/WhitneyDEPG18","Medical Imaging - Computer-Aided Diagnosis","","2018","URL#641679"
"641689","2","19/294","Maciej A. Mazurowski","10.1117/12.2295471","https://doi.org/10.1117/12.2295471","conf/micad/ZhuASZHM18","","105752X","","Breast cancer molecular subtype classification using deep features - preliminary results.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/ZhuASZHM18","Medical Imaging - Computer-Aided Diagnosis","","2018","URL#641689"
"641877","2","132/2281","Violeta Chang","10.1007/978-3-030-01364-6_6","https://doi.org/10.1007/978-3-030-01364-6_6","conf/miccai/Chang18","","45-54","","Generation of a HER2 Breast Cancer Gold-Standard Using Supervised Learning from Multiple Experts.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/Chang18","CVII-STENT/LABELS@MICCAI","","2018","URL#641877"
"641940","2","36/3855","Eric P. Xing","10.1007/978-3-030-00889-5_36","https://doi.org/10.1007/978-3-030-00889-5_36","conf/miccai/DongKLW0X18a","","317-325","","Reinforced Auto-Zoom Net - Towards Accurate and Fast Breast Cancer Segmentation in Whole-Slide Images.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/DongKLW0X18a","DLMIA/ML-CDS@MICCAI","","2018","URL#641940"
"642043","2","213/7835","Jonas Teuwen","10.1007/978-3-030-00946-5_10","https://doi.org/10.1007/978-3-030-00946-5_10","conf/miccai/HagosGT18","","90-97","","Improving Breast Cancer Detection Using Symmetry Information with Deep Learning.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/HagosGT18","RAMBO+BIA+TIA@MICCAI","","2018","URL#642043"
"642089","2","92/4806","Anke Meyer-Baese","10.1007/978-3-030-00946-5_14","https://doi.org/10.1007/978-3-030-00946-5_14","conf/miccai/IllanRGPM18","","124-131","","Reproducible Evaluation of Registration Algorithms for Movement Correction in Dynamic Contrast Enhancing Magnetic Resonance Imaging for Breast Cancer Diagnosis.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/IllanRGPM18","RAMBO+BIA+TIA@MICCAI","","2018","URL#642089"
"642196","2","144/2827","Kyunghyun Paeng","10.1007/978-3-030-00934-2_93","https://doi.org/10.1007/978-3-030-00934-2_93","conf/miccai/LeeP18","","841-850","","A Robust and Effective Approach Towards Accurate Metastasis Detection and pN-stage Classification in Breast Cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/LeeP18","MICCAI","","2018","URL#642196"
"642247","2","226/3445","Xuehao Gong","10.1007/978-3-030-00934-2_96","https://doi.org/10.1007/978-3-030-00934-2_96","conf/miccai/LiuLZCYSCG18","","868-875","","Integrate Domain Knowledge in Training CNN for Ultrasonography Breast Cancer Diagnosis.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/LiuLZCYSCG18","MICCAI","","2018","URL#642247"
"642459","2","42/2979","Seung-Jong Park","10.1007/978-3-030-00934-2_95","https://doi.org/10.1007/978-3-030-00934-2_95","conf/miccai/ShamsPZKP18","","859-867","","Deep Generative Breast Cancer Screening and Diagnosis.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/ShamsPZKP18","MICCAI","","2018","URL#642459"
"642564","2","02/450","Dong Ni","10.1007/978-3-030-00937-3_73","https://doi.org/10.1007/978-3-030-00937-3_73","conf/miccai/WangBWXQYWLSN18","","641-648","","Densely Deep Supervised Networks with Threshold Loss for Cancer Detection in Automated Breast Ultrasound.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/WangBWXQYWLSN18","MICCAI","","2018","URL#642564"
"642666","2","48/2885","Lin Luo","10.1007/978-3-030-00946-5_13","https://doi.org/10.1007/978-3-030-00946-5_13","conf/miccai/ZhangSWTZL18","","116-123","","Structure-Aware Staging for Breast Cancer Metastases.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/ZhangSWTZL18","RAMBO+BIA+TIA@MICCAI","","2018","URL#642666"
"642684","2","14/3693","Guang-Zhong Yang","10.1007/978-3-030-00934-2_97","https://doi.org/10.1007/978-3-030-00934-2_97","conf/miccai/ZhengGQHYY18","","876-884","","Small Lesion Classification in Dynamic Contrast Enhancement MRI for Breast Cancer Early Detection.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/ZhengGQHYY18","MICCAI","","2018","URL#642684"
"642860","2","71/4226-1","Ali Ghodsi 0001","10.1117/12.2292815","https://doi.org/10.1117/12.2292815","conf/midp/BidartGPSNM018","","105810O","","Localization and classification of cell nuclei in post-neoadjuvant breast cancer surgical specimen using fully convolutional networks.","Conference and Workshop Papers","https://dblp.org/rec/conf/midp/BidartGPSNM018","Medical Imaging - Digital Pathology","","2018","URL#642860"
"643030","2","86/4268","Brigitte Séroussi","10.3233/978-1-61499-852-5-755","https://doi.org/10.3233/978-1-61499-852-5-755","conf/mie/PrebetBGS18","","755-759","","Taking into Account the Complementarity of Contemporary Breast Cancer Guidelines to Leverage Decision Support in the DESIREE Project.","Conference and Workshop Papers","https://dblp.org/rec/conf/mie/PrebetBGS18","MIE","","2018","URL#643030"
"643171","2","68/2136","Michael I. Miga","10.1117/12.2295221","https://doi.org/10.1117/12.2295221","conf/miigp/RicheyLGCMM18","","105761H","","A system for automatic monitoring of surgical instruments and dynamic, non-rigid surface deformations in breast cancer surgery.","Conference and Workshop Papers","https://dblp.org/rec/conf/miigp/RicheyLGCMM18","Medical Imaging - Image-Guided Procedures","","2018","URL#643171"
"643315","2","64/2880","Benjamín Castañeda","10.1117/12.2293664","https://doi.org/10.1117/12.2293664","conf/miipop/ArroyoSGMAPLSLC18","","105771E","","Breast elastography - Identification of benign and malignant cancer based on absolute elastic modulus measurement using vibro-elastography.","Conference and Workshop Papers","https://dblp.org/rec/conf/miipop/ArroyoSGMAPLSLC18","Medical Imaging - Image Perception, Observer Performance, and Technology Assessment","","2018","URL#643315"
